stream,department,job_role,company_level,company_name,location,required_skills,cgpa_range
Engineering,Mechanical,Design Engineer,Startup,PhysicsWallah,Pune,"AutoCAD, SolidWorks",5.0 - 6.4
Engineering,EEE,Electrical Design Engineer,Startup,Meesho,Chennai,"AutoCAD, Power Systems",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,CARS24,Hyderabad,"MATLAB, DSP",5.0 - 6.4
Engineering,Mechanical,Design Engineer,Startup,Meesho,Coimbatore,"AutoCAD, SolidWorks",5.0 - 6.4
Engineering,AI&DS,Data Scientist,Startup,GreyOrange,Pune,"Python, ML, Pandas",5.0 - 6.4
Engineering,AI&DS,ML Engineer,Startup,Porter,Hyderabad,"TensorFlow, PyTorch",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,Swiggy,Bengaluru,"Sensors, MQTT",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Tredence,Noida,"ETABS, STAAD",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,Meesho,Noida,"Sensors, MQTT",5.0 - 6.4
Engineering,Mechanical,Maintenance Engineer,Startup,Innovaccer,Noida,Plant Maintenance,5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,PhysicsWallah,Ahmedabad,Renewable Energy,5.0 - 6.4
Engineering,EEE,Electrical Design Engineer,Startup,Ola Electric,Hyderabad,"AutoCAD, Power Systems",5.0 - 6.4
Engineering,CSE,Data Scientist,Startup,Postman,Kolkata,"Python, ML, Pandas, NumPy",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Udaan,Noida,"C, Embedded Systems",5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,Digit Insurance,Ahmedabad,"Networking, Routing",5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Paytm,Hyderabad,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,CSE,Backend Developer,Startup,GreyOrange,Mumbai,"Java, Spring Boot, APIs",5.0 - 6.4
Engineering,CSE,Cloud Engineer,Startup,Nykaa,Ahmedabad,"AWS, Azure, Linux",5.0 - 6.4
Engineering,AI&DS,Data Scientist,Startup,Groww,Gurgaon,"Python, ML, Pandas",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,BigBasket,Coimbatore,Six Sigma,5.0 - 6.4
Engineering,CSE,Full Stack Developer,Startup,Swiggy,Hyderabad,"HTML, CSS, JavaScript, React",5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,Innovaccer,Chennai,"AutoCAD, Site Management",5.0 - 6.4
Engineering,Mechanical,Maintenance Engineer,Startup,InMobi,Kolkata,Plant Maintenance,5.0 - 6.4
Engineering,AI&DS,ML Engineer,Startup,Unacademy,Coimbatore,"TensorFlow, PyTorch",5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Ather Energy,Ahmedabad,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,Spinny,Kolkata,Power Generation,5.0 - 6.4
Engineering,CSE,Data Scientist,Startup,Udaan,Mumbai,"Python, ML, Pandas, NumPy",5.0 - 6.4
Engineering,CSE,DevOps Engineer,Startup,Tredence,Noida,"Docker, Kubernetes, CI/CD",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,Zerodha,Coimbatore,Power Generation,5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Zerodha,Coimbatore,"VHDL, Verilog",5.0 - 6.4
Engineering,Mechanical,Maintenance Engineer,Startup,InMobi,Gurgaon,Plant Maintenance,5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,Byjus,Pune,"Spark, Hadoop",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,InfraMarket,Coimbatore,Six Sigma,5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Porter,Mumbai,"VHDL, Verilog",5.0 - 6.4
Engineering,AI&DS,AI Engineer,Startup,OfBusiness,Coimbatore,"Deep Learning, NLP",5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Byjus,Hyderabad,"VHDL, Verilog",5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Delhivery,Kolkata,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Postman,Bengaluru,"ETABS, STAAD",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,Navi,Coimbatore,"MATLAB, DSP",5.0 - 6.4
Engineering,AI&DS,AI Engineer,Startup,Ather Energy,Mumbai,"Deep Learning, NLP",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,Zerodha,Ahmedabad,"MATLAB, DSP",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,Chargebee,Gurgaon,"Sensors, MQTT",5.0 - 6.4
Engineering,CSE,Software Engineer,Startup,CRED,Bengaluru,"Python, Java, DSA, OOP",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Delhivery,Coimbatore,"C, Embedded Systems",5.0 - 6.4
Engineering,CSE,DevOps Engineer,Startup,Urban Company,Pune,"Docker, Kubernetes, CI/CD",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,CARS24,Bengaluru,"Sensors, MQTT",5.0 - 6.4
Engineering,CSE,Backend Developer,Startup,Slice,Noida,"Java, Spring Boot, APIs",5.0 - 6.4
Engineering,Civil,Quantity Surveyor,Startup,Tredence,Chennai,"Estimation, Billing",5.0 - 6.4
Engineering,AI&DS,ML Engineer,Startup,Zomato,Pune,"TensorFlow, PyTorch",5.0 - 6.4
Engineering,CSE,Backend Developer,Startup,Postman,Chennai,"Java, Spring Boot, APIs",5.0 - 6.4
Engineering,Mechanical,Production Engineer,Startup,Razorpay,Ahmedabad,Manufacturing Processes,5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,OfBusiness,Noida,"Networking, Routing",5.0 - 6.4
Engineering,AI&DS,Data Analyst,Startup,Delhivery,Noida,"SQL, Python",5.0 - 6.4
Engineering,CSE,DevOps Engineer,Startup,Meesho,Coimbatore,"Docker, Kubernetes, CI/CD",5.0 - 6.4
Engineering,CSE,Full Stack Developer,Startup,Razorpay,Mumbai,"HTML, CSS, JavaScript, React",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Delhivery,Ahmedabad,"C, Embedded Systems",5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Urban Company,Noida,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,Jupiter,Kolkata,"Spark, Hadoop",5.0 - 6.4
Engineering,CSE,Data Scientist,Startup,Practo,Ahmedabad,"Python, ML, Pandas, NumPy",5.0 - 6.4
Engineering,EEE,Control Systems Engineer,Startup,PolicyBazaar,Kolkata,"PLC, SCADA",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Jupiter,Mumbai,"ETABS, STAAD",5.0 - 6.4
Engineering,Mechanical,Production Engineer,Startup,Fractal Analytics,Coimbatore,Manufacturing Processes,5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,PhonePe,Coimbatore,Six Sigma,5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,Tiger Analytics,Kolkata,"Spark, Hadoop",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,Ninjacart,Mumbai,Power Generation,5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Tredence,Pune,"C, Embedded Systems",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,BrowserStack,Gurgaon,"Sensors, MQTT",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,Postman,Mumbai,Power Generation,5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Razorpay,Hyderabad,Electrical Maintenance,5.0 - 6.4
Engineering,Mechanical,Design Engineer,Startup,Urban Company,Pune,"AutoCAD, SolidWorks",5.0 - 6.4
Engineering,Civil,Quantity Surveyor,Startup,Ninjacart,Kolkata,"Estimation, Billing",5.0 - 6.4
Engineering,Civil,Safety Engineer,Startup,Groww,Mumbai,Construction Safety,5.0 - 6.4
Engineering,Civil,Quantity Surveyor,Startup,Vedantu,Pune,"Estimation, Billing",5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,BrowserStack,Bengaluru,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,EEE,Control Systems Engineer,Startup,Byjus,Kolkata,"PLC, SCADA",5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Urban Company,Pune,"CATIA, NX",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Zerodha,Noida,Six Sigma,5.0 - 6.4
Engineering,Mechanical,Production Engineer,Startup,PhysicsWallah,Noida,Manufacturing Processes,5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Paytm,Chennai,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,EEE,Control Systems Engineer,Startup,GreyOrange,Bengaluru,"PLC, SCADA",5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,CRED,Mumbai,"Spark, Hadoop",5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,Paytm,Noida,"Networking, Routing",5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Zetwerk,Gurgaon,"CATIA, NX",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,Practo,Pune,"MATLAB, DSP",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,Vedantu,Ahmedabad,Power Generation,5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,Nykaa,Coimbatore,"AutoCAD, Site Management",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,PhysicsWallah,Ahmedabad,"Sensors, MQTT",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Vedantu,Kolkata,"C, Embedded Systems",5.0 - 6.4
Engineering,Mechanical,Maintenance Engineer,Startup,Postman,Mumbai,Plant Maintenance,5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Fractal Analytics,Chennai,Electrical Maintenance,5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Porter,Kolkata,"CATIA, NX",5.0 - 6.4
Engineering,CSE,Full Stack Developer,Startup,Slice,Pune,"HTML, CSS, JavaScript, React",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,ACKO,Chennai,"MATLAB, DSP",5.0 - 6.4
Engineering,CSE,Data Scientist,Startup,Zetwerk,Chennai,"Python, ML, Pandas, NumPy",5.0 - 6.4
Engineering,CSE,Software Engineer,Startup,Nykaa,Pune,"Python, Java, DSA, OOP",5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,PhonePe,Coimbatore,"AutoCAD, Site Management",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,Razorpay,Ahmedabad,"MATLAB, DSP",5.0 - 6.4
Engineering,EEE,Control Systems Engineer,Startup,Ather Energy,Pune,"PLC, SCADA",5.0 - 6.4
Engineering,Civil,Safety Engineer,Startup,CARS24,Bengaluru,Construction Safety,5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,Slice,Mumbai,Power Generation,5.0 - 6.4
Engineering,CSE,Cloud Engineer,Startup,Quantiphi,Bengaluru,"AWS, Azure, Linux",5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,PhysicsWallah,Chennai,"MS Project, Primavera",5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Paytm,Mumbai,"VHDL, Verilog",5.0 - 6.4
Engineering,CSE,Software Engineer,Startup,Innovaccer,Gurgaon,"Python, Java, DSA, OOP",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Digit Insurance,Gurgaon,Electrical Maintenance,5.0 - 6.4
Engineering,EEE,Control Systems Engineer,Startup,Paytm,Chennai,"PLC, SCADA",5.0 - 6.4
Engineering,Mechanical,Production Engineer,Startup,Meesho,Ahmedabad,Manufacturing Processes,5.0 - 6.4
Engineering,Mechanical,Production Engineer,Startup,Zetwerk,Ahmedabad,Manufacturing Processes,5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,Slice,Chennai,Power Generation,5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Slice,Hyderabad,"CATIA, NX",5.0 - 6.4
Engineering,EEE,Electrical Design Engineer,Startup,Fractal Analytics,Pune,"AutoCAD, Power Systems",5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,Paytm,Pune,Renewable Energy,5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,Nykaa,Chennai,"MATLAB, DSP",5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,Practo,Hyderabad,"AutoCAD, Site Management",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Practo,Coimbatore,Electrical Maintenance,5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Meesho,Hyderabad,"VHDL, Verilog",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Postman,Pune,Six Sigma,5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,Fractal Analytics,Ahmedabad,"MATLAB, DSP",5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,PhysicsWallah,Bengaluru,"AutoCAD, Site Management",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Postman,Coimbatore,Six Sigma,5.0 - 6.4
Engineering,AI&DS,ML Engineer,Startup,Swiggy,Pune,"TensorFlow, PyTorch",5.0 - 6.4
Engineering,Mechanical,Production Engineer,Startup,Zetwerk,Kolkata,Manufacturing Processes,5.0 - 6.4
Engineering,CSE,Data Analyst,Startup,Postman,Hyderabad,"Python, SQL, Excel, Power BI",5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,Razorpay,Pune,"Networking, Routing",5.0 - 6.4
Engineering,Mechanical,Maintenance Engineer,Startup,Mu Sigma,Chennai,Plant Maintenance,5.0 - 6.4
Engineering,CSE,Full Stack Developer,Startup,Fractal Analytics,Coimbatore,"HTML, CSS, JavaScript, React",5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Byjus,Ahmedabad,"VHDL, Verilog",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Quantiphi,Kolkata,"ETABS, STAAD",5.0 - 6.4
Engineering,AI&DS,Data Analyst,Startup,Postman,Coimbatore,"SQL, Python",5.0 - 6.4
Engineering,CSE,Backend Developer,Startup,Jupiter,Ahmedabad,"Java, Spring Boot, APIs",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,Chargebee,Mumbai,"Sensors, MQTT",5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,Zerodha,Kolkata,"AutoCAD, Site Management",5.0 - 6.4
Engineering,AI&DS,AI Engineer,Startup,PhysicsWallah,Noida,"Deep Learning, NLP",5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,Practo,Noida,"Networking, Routing",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,OfBusiness,Kolkata,"ETABS, STAAD",5.0 - 6.4
Engineering,Civil,Quantity Surveyor,Startup,Fractal Analytics,Bengaluru,"Estimation, Billing",5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,Paytm,Hyderabad,"Spark, Hadoop",5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Swiggy,Pune,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,Swiggy,Hyderabad,"Spark, Hadoop",5.0 - 6.4
Engineering,EEE,Electrical Design Engineer,Startup,Mu Sigma,Bengaluru,"AutoCAD, Power Systems",5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Spinny,Gurgaon,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,AI&DS,Data Analyst,Startup,Udaan,Pune,"SQL, Python",5.0 - 6.4
Engineering,AI&DS,AI Engineer,Startup,PolicyBazaar,Mumbai,"Deep Learning, NLP",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,Practo,Hyderabad,"Sensors, MQTT",5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Fractal Analytics,Hyderabad,"CATIA, NX",5.0 - 6.4
Engineering,CSE,Data Analyst,Startup,Zomato,Kolkata,"Python, SQL, Excel, Power BI",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,BrowserStack,Chennai,Power Generation,5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Navi,Hyderabad,"C, Embedded Systems",5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Dunzo,Bengaluru,"VHDL, Verilog",5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,Ola Electric,Noida,Renewable Energy,5.0 - 6.4
Engineering,AI&DS,ML Engineer,Startup,Tredence,Bengaluru,"TensorFlow, PyTorch",5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,Nykaa,Bengaluru,"Networking, Routing",5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,GreyOrange,Kolkata,"Networking, Routing",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,GreyOrange,Coimbatore,Power Generation,5.0 - 6.4
Engineering,AI&DS,ML Engineer,Startup,Meesho,Hyderabad,"TensorFlow, PyTorch",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,GreyOrange,Chennai,"MATLAB, DSP",5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,Groww,Noida,"MS Project, Primavera",5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,Zerodha,Ahmedabad,"VHDL, Verilog",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,InMobi,Pune,"ETABS, STAAD",5.0 - 6.4
Engineering,Civil,Safety Engineer,Startup,Fractal Analytics,Kolkata,Construction Safety,5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Urban Company,Mumbai,Electrical Maintenance,5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,PolicyBazaar,Bengaluru,"Networking, Routing",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Razorpay,Coimbatore,"ETABS, STAAD",5.0 - 6.4
Engineering,AI&DS,AI Engineer,Startup,Byjus,Coimbatore,"Deep Learning, NLP",5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,Quantiphi,Coimbatore,"MS Project, Primavera",5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,Digit Insurance,Hyderabad,Renewable Energy,5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,Practo,Gurgaon,Renewable Energy,5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,Mu Sigma,Hyderabad,Renewable Energy,5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,Paytm,Kolkata,Renewable Energy,5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,InMobi,Kolkata,Electrical Maintenance,5.0 - 6.4
Engineering,CSE,Software Engineer,Startup,PolicyBazaar,Bengaluru,"Python, Java, DSA, OOP",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Byjus,Ahmedabad,"C, Embedded Systems",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Groww,Pune,"C, Embedded Systems",5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Spinny,Gurgaon,"CATIA, NX",5.0 - 6.4
Engineering,ECE,Signal Processing Engineer,Startup,Mu Sigma,Ahmedabad,"MATLAB, DSP",5.0 - 6.4
Engineering,CSE,Software Engineer,Startup,PolicyBazaar,Coimbatore,"Python, Java, DSA, OOP",5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,Udaan,Hyderabad,"MS Project, Primavera",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Spinny,Mumbai,Six Sigma,5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Delhivery,Mumbai,"CATIA, NX",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Zerodha,Pune,Six Sigma,5.0 - 6.4
Engineering,CSE,DevOps Engineer,Startup,Urban Company,Mumbai,"Docker, Kubernetes, CI/CD",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,GreyOrange,Ahmedabad,"C, Embedded Systems",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Unacademy,Coimbatore,"C, Embedded Systems",5.0 - 6.4
Engineering,AI&DS,Data Analyst,Startup,Practo,Gurgaon,"SQL, Python",5.0 - 6.4
Engineering,CSE,Backend Developer,Startup,Quantiphi,Noida,"Java, Spring Boot, APIs",5.0 - 6.4
Engineering,Mechanical,Production Engineer,Startup,PolicyBazaar,Kolkata,Manufacturing Processes,5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,BigBasket,Mumbai,"Spark, Hadoop",5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,PolicyBazaar,Chennai,"Spark, Hadoop",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,BigBasket,Pune,Electrical Maintenance,5.0 - 6.4
Engineering,AI&DS,Data Analyst,Startup,Spinny,Coimbatore,"SQL, Python",5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,PhonePe,Noida,"Spark, Hadoop",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Udaan,Bengaluru,Electrical Maintenance,5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Navi,Gurgaon,Six Sigma,5.0 - 6.4
Engineering,AI&DS,Data Scientist,Startup,Unacademy,Ahmedabad,"Python, ML, Pandas",5.0 - 6.4
Engineering,EEE,Control Systems Engineer,Startup,ACKO,Bengaluru,"PLC, SCADA",5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,InMobi,Hyderabad,Renewable Energy,5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,Chargebee,Noida,"MS Project, Primavera",5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,ACKO,Hyderabad,"MS Project, Primavera",5.0 - 6.4
Engineering,ECE,VLSI Engineer,Startup,CARS24,Hyderabad,"VHDL, Verilog",5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Mu Sigma,Bengaluru,"CATIA, NX",5.0 - 6.4
Engineering,EEE,Energy Analyst,Startup,Mu Sigma,Noida,Renewable Energy,5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Zetwerk,Chennai,"C, Embedded Systems",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Porter,Bengaluru,"ETABS, STAAD",5.0 - 6.4
Engineering,AI&DS,Data Scientist,Startup,Zetwerk,Noida,"Python, ML, Pandas",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Swiggy,Gurgaon,Six Sigma,5.0 - 6.4
Engineering,AI&DS,Big Data Engineer,Startup,GreyOrange,Noida,"Spark, Hadoop",5.0 - 6.4
Engineering,ECE,IoT Engineer,Startup,Nykaa,Mumbai,"Sensors, MQTT",5.0 - 6.4
Engineering,EEE,Power Systems Engineer,Startup,CRED,Mumbai,Power Generation,5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,Zerodha,Hyderabad,"C, Embedded Systems",5.0 - 6.4
Engineering,AI&DS,AI Engineer,Startup,Ola Electric,Ahmedabad,"Deep Learning, NLP",5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Jupiter,Coimbatore,"ETABS, STAAD",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Vedantu,Gurgaon,Electrical Maintenance,5.0 - 6.4
Engineering,CSE,ML Engineer,Startup,Vedantu,Mumbai,"Python, TensorFlow, Scikit-learn",5.0 - 6.4
Engineering,EEE,Electrical Design Engineer,Startup,Digit Insurance,Kolkata,"AutoCAD, Power Systems",5.0 - 6.4
Engineering,Civil,Quantity Surveyor,Startup,Ather Energy,Gurgaon,"Estimation, Billing",5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,Nykaa,Hyderabad,"Networking, Routing",5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,CRED,Mumbai,"C, Embedded Systems",5.0 - 6.4
Engineering,AI&DS,ML Engineer,Startup,Vedantu,Bengaluru,"TensorFlow, PyTorch",5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,Mu Sigma,Mumbai,"MS Project, Primavera",5.0 - 6.4
Engineering,CSE,Software Engineer,Startup,OfBusiness,Ahmedabad,"Python, Java, DSA, OOP",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Unacademy,Kolkata,Electrical Maintenance,5.0 - 6.4
Engineering,ECE,Network Engineer,Startup,Vedantu,Mumbai,"Networking, Routing",5.0 - 6.4
Engineering,Civil,Quantity Surveyor,Startup,PhonePe,Coimbatore,"Estimation, Billing",5.0 - 6.4
Engineering,Mechanical,Maintenance Engineer,Startup,ACKO,Coimbatore,Plant Maintenance,5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,OfBusiness,Kolkata,"ETABS, STAAD",5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,Zerodha,Hyderabad,"AutoCAD, Site Management",5.0 - 6.4
Engineering,EEE,Electrical Design Engineer,Startup,Navi,Pune,"AutoCAD, Power Systems",5.0 - 6.4
Engineering,EEE,Control Systems Engineer,Startup,Dunzo,Noida,"PLC, SCADA",5.0 - 6.4
Engineering,Mechanical,Maintenance Engineer,Startup,Ather Energy,Bengaluru,Plant Maintenance,5.0 - 6.4
Engineering,Civil,Structural Engineer,Startup,Meesho,Ahmedabad,"ETABS, STAAD",5.0 - 6.4
Engineering,Mechanical,Quality Engineer,Startup,Zerodha,Bengaluru,Six Sigma,5.0 - 6.4
Engineering,ECE,Embedded Engineer,Startup,PhonePe,Pune,"C, Embedded Systems",5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Navi,Hyderabad,"CATIA, NX",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,Tredence,Chennai,Electrical Maintenance,5.0 - 6.4
Engineering,Mechanical,CAD Engineer,Startup,Razorpay,Kolkata,"CATIA, NX",5.0 - 6.4
Engineering,Civil,Site Engineer,Startup,Zetwerk,Ahmedabad,"AutoCAD, Site Management",5.0 - 6.4
Engineering,CSE,Backend Developer,Startup,PhonePe,Ahmedabad,"Java, Spring Boot, APIs",5.0 - 6.4
Engineering,EEE,Maintenance Engineer,Startup,InMobi,Pune,Electrical Maintenance,5.0 - 6.4
Engineering,Civil,Planning Engineer,Startup,GreyOrange,Chennai,"MS Project, Primavera",5.0 - 6.4
