stream,department,course,job_role,company_level,company_name,location,required_skill
UG,AIDS,Engineering,Frontend Developer,Low,Accenture,Bangalore,"html,css,javascript,react"
UG,AIDS,Engineering,Data Engineer,Low,Zomato,Bangalore,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Engineer,Low,Meesho,Bangalore,"python,sql,etl,cloud"
UG,AIDS,Engineering,Full Stack Developer,Low,Zoho,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,Data Analyst,Low,Wipro,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Software Engineer,Low,Freshworks,Bangalore,"java,python,git,problem solving"
UG,AIDS,Engineering,Data Engineer,Low,Microsoft,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,Backend Developer,Low,Wipro,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Analyst,Low,Wipro,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Analyst,Low,Nykaa,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Backend Developer,Low,HCL,Bangalore,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Engineer,Low,TCS,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Full Stack Developer,Low,Tech Mahindra,Delhi,"java,react,sql,api"
UG,AIDS,Engineering,Data Engineer,Low,Capgemini,Delhi,"python,sql,etl,cloud"
UG,AIDS,Engineering,Frontend Developer,Low,PhonePe,Hyderabad,"html,css,javascript,react"
UG,AIDS,Engineering,Data Analyst,Low,Razorpay,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Database Administrator,Low,Zomato,Chennai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Full Stack Developer,Low,Freshworks,Pune,"java,react,sql,api"
UG,AIDS,Engineering,Full Stack Developer,Low,Nykaa,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,Backend Developer,Low,CRED,Bangalore,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Analyst,Low,Capgemini,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Database Administrator,Low,Razorpay,Pune,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Engineer,Low,Amazon,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Full Stack Developer,Low,Paytm,Chennai,"java,react,sql,api"
UG,AIDS,Engineering,Backend Developer,Low,IBM,Bangalore,"java,python,spring,sql,api"
UG,AIDS,Engineering,Frontend Developer,Low,Flipkart,Mumbai,"html,css,javascript,react"
UG,AIDS,Engineering,Data Analyst,Low,PhonePe,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Frontend Developer,Low,Wipro,Mumbai,"html,css,javascript,react"
UG,AIDS,Engineering,Frontend Developer,Low,Google,Chennai,"html,css,javascript,react"
UG,AIDS,Engineering,Data Engineer,Low,Nykaa,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Database Administrator,Low,IBM,Bangalore,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Database Administrator,Low,Zomato,Pune,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Backend Developer,Low,Freshworks,Hyderabad,"java,python,spring,sql,api"
UG,AIDS,Engineering,Database Administrator,Low,Zoho,Chennai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Analyst,Low,CRED,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Engineer,Low,Ola,Mumbai,"python,sql,etl,cloud"
UG,AIDS,Engineering,ML Engineer,Low,Nykaa,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,ML Engineer,Low,PhonePe,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Data Analyst,Low,PhonePe,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Low,Zoho,Hyderabad,"java,react,sql,api"
UG,AIDS,Engineering,Backend Developer,Low,Oracle,Chennai,"java,python,spring,sql,api"
UG,AIDS,Engineering,Frontend Developer,Low,Swiggy,Delhi,"html,css,javascript,react"
UG,AIDS,Engineering,Data Engineer,Low,CRED,Chennai,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Engineer,Low,Paytm,Bangalore,"python,sql,etl,cloud"
UG,AIDS,Engineering,Frontend Developer,Low,CRED,Delhi,"html,css,javascript,react"
UG,AIDS,Engineering,Software Engineer,Low,Infosys,Chennai,"java,python,git,problem solving"
UG,AIDS,Engineering,Software Engineer,Low,Byjus,Delhi,"java,python,git,problem solving"
UG,AIDS,Engineering,ML Engineer,Low,Infosys,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Database Administrator,Low,Zomato,Bangalore,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Frontend Developer,Low,Freshworks,Delhi,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Low,Freshworks,Hyderabad,"java,react,sql,api"
UG,AIDS,Engineering,Full Stack Developer,Low,Accenture,Bangalore,"java,react,sql,api"
UG,AIDS,Engineering,Data Analyst,Low,Zoho,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Engineer,Low,TCS,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Software Engineer,Low,Ola,Chennai,"java,python,git,problem solving"
UG,AIDS,Engineering,Frontend Developer,Low,Oracle,Pune,"html,css,javascript,react"
UG,AIDS,Engineering,Data Analyst,Low,Byjus,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Analyst,Low,Meesho,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Analyst,Startup,Capgemini,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Microsoft,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,Backend Developer,Startup,Byjus,Mumbai,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Engineer,Startup,TCS,Chennai,"python,sql,etl,cloud"
UG,AIDS,Engineering,Software Engineer,Startup,Ola,Bangalore,"java,python,git,problem solving"
UG,AIDS,Engineering,Frontend Developer,Startup,CRED,Delhi,"html,css,javascript,react"
UG,AIDS,Engineering,Backend Developer,Startup,Razorpay,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Analyst,Startup,Zomato,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Analyst,Startup,Infosys,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,ML Engineer,Startup,Swiggy,Bangalore,"python,machine learning,deep learning"
UG,AIDS,Engineering,Backend Developer,Startup,Cognizant,Mumbai,"java,python,spring,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,Zomato,Mumbai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Backend Developer,Startup,PhonePe,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,Wipro,Bangalore,"python,machine learning,deep learning"
UG,AIDS,Engineering,Software Engineer,Startup,Nykaa,Bangalore,"java,python,git,problem solving"
UG,AIDS,Engineering,Frontend Developer,Startup,HCL,Chennai,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Startup,Paytm,Bangalore,"java,react,sql,api"
UG,AIDS,Engineering,Software Engineer,Startup,Oracle,Mumbai,"java,python,git,problem solving"
UG,AIDS,Engineering,Frontend Developer,Startup,Capgemini,Pune,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Startup,Ola,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,Database Administrator,Startup,Razorpay,Mumbai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Software Engineer,Startup,TCS,Bangalore,"java,python,git,problem solving"
UG,AIDS,Engineering,Software Engineer,Startup,Byjus,Hyderabad,"java,python,git,problem solving"
UG,AIDS,Engineering,Database Administrator,Startup,Meesho,Hyderabad,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Database Administrator,Startup,Freshworks,Mumbai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Engineer,Startup,Infosys,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Analyst,Startup,TCS,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Razorpay,Pune,"java,react,sql,api"
UG,AIDS,Engineering,Data Analyst,Startup,Tech Mahindra,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Database Administrator,Startup,TCS,Mumbai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Full Stack Developer,Startup,Paytm,Bangalore,"java,react,sql,api"
UG,AIDS,Engineering,Software Engineer,Startup,PhonePe,Delhi,"java,python,git,problem solving"
UG,AIDS,Engineering,Backend Developer,Startup,Infosys,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,Frontend Developer,Startup,Nykaa,Bangalore,"html,css,javascript,react"
UG,AIDS,Engineering,Database Administrator,Startup,Amazon,Bangalore,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Software Engineer,Startup,Freshworks,Bangalore,"java,python,git,problem solving"
UG,AIDS,Engineering,Database Administrator,Startup,Zoho,Hyderabad,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Engineer,Startup,Zoho,Chennai,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Analyst,Startup,Byjus,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Backend Developer,Startup,Swiggy,Hyderabad,"java,python,spring,sql,api"
UG,AIDS,Engineering,Backend Developer,Startup,Capgemini,Hyderabad,"java,python,spring,sql,api"
UG,AIDS,Engineering,Software Engineer,Startup,Byjus,Pune,"java,python,git,problem solving"
UG,AIDS,Engineering,Database Administrator,Startup,IBM,Bangalore,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Frontend Developer,Startup,PhonePe,Chennai,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Startup,Tech Mahindra,Delhi,"java,react,sql,api"
UG,AIDS,Engineering,Database Administrator,Startup,Capgemini,Bangalore,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Software Engineer,Startup,Zoho,Pune,"java,python,git,problem solving"
UG,AIDS,Engineering,Data Analyst,Startup,Microsoft,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Cognizant,Pune,"java,react,sql,api"
UG,AIDS,Engineering,Software Engineer,Startup,Paytm,Mumbai,"java,python,git,problem solving"
UG,AIDS,Engineering,Data Analyst,Startup,Zomato,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Software Engineer,Startup,Swiggy,Hyderabad,"java,python,git,problem solving"
UG,AIDS,Engineering,Backend Developer,Startup,Oracle,Bangalore,"java,python,spring,sql,api"
UG,AIDS,Engineering,Backend Developer,Startup,Freshworks,Chennai,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Analyst,Startup,Accenture,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Wipro,Delhi,"java,react,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,Swiggy,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Data Engineer,Startup,Accenture,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,Software Engineer,Startup,Byjus,Mumbai,"java,python,git,problem solving"
UG,AIDS,Engineering,Software Engineer,Startup,TCS,Chennai,"java,python,git,problem solving"
UG,AIDS,Engineering,Data Analyst,Startup,TCS,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Engineer,Startup,Cognizant,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,Full Stack Developer,Startup,Swiggy,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,Capgemini,Hyderabad,"python,machine learning,deep learning"
UG,AIDS,Engineering,Frontend Developer,Startup,PhonePe,Mumbai,"html,css,javascript,react"
UG,AIDS,Engineering,Frontend Developer,Startup,Razorpay,Chennai,"html,css,javascript,react"
UG,AIDS,Engineering,Frontend Developer,Startup,Uber,Hyderabad,"html,css,javascript,react"
UG,AIDS,Engineering,Data Analyst,Startup,Uber,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Razorpay,Delhi,"java,react,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,Capgemini,Delhi,"python,machine learning,deep learning"
UG,AIDS,Engineering,ML Engineer,Startup,Accenture,Delhi,"python,machine learning,deep learning"
UG,AIDS,Engineering,Data Engineer,Startup,HCL,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Database Administrator,Startup,Byjus,Pune,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Analyst,Startup,PhonePe,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,ML Engineer,Startup,Oracle,Hyderabad,"python,machine learning,deep learning"
UG,AIDS,Engineering,Frontend Developer,Startup,CRED,Mumbai,"html,css,javascript,react"
UG,AIDS,Engineering,Database Administrator,Startup,Google,Bangalore,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Software Engineer,Startup,Paytm,Mumbai,"java,python,git,problem solving"
UG,AIDS,Engineering,Data Analyst,Startup,Freshworks,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Accenture,Hyderabad,"java,react,sql,api"
UG,AIDS,Engineering,Full Stack Developer,Startup,Infosys,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,Database Administrator,Startup,Freshworks,Bangalore,"sql,plsql,performance tuning"
UG,AIDS,Engineering,ML Engineer,Startup,Byjus,Mumbai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Data Engineer,Startup,Paytm,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,Frontend Developer,Startup,Google,Bangalore,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Startup,Microsoft,Hyderabad,"java,react,sql,api"
UG,AIDS,Engineering,Data Analyst,Startup,Capgemini,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Frontend Developer,Startup,Oracle,Hyderabad,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Startup,PhonePe,Hyderabad,"java,react,sql,api"
UG,AIDS,Engineering,Backend Developer,Startup,Microsoft,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,Backend Developer,Startup,Google,Chennai,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Engineer,Startup,Swiggy,Delhi,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Engineer,Startup,Byjus,Mumbai,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Analyst,Startup,Byjus,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Google,Delhi,"java,react,sql,api"
UG,AIDS,Engineering,Data Analyst,Startup,Amazon,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Backend Developer,Startup,Oracle,Mumbai,"java,python,spring,sql,api"
UG,AIDS,Engineering,Frontend Developer,Startup,Meesho,Chennai,"html,css,javascript,react"
UG,AIDS,Engineering,Frontend Developer,Startup,Zomato,Chennai,"html,css,javascript,react"
UG,AIDS,Engineering,Database Administrator,Startup,TCS,Chennai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,ML Engineer,Startup,Amazon,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Full Stack Developer,Startup,Freshworks,Delhi,"java,react,sql,api"
UG,AIDS,Engineering,Frontend Developer,Startup,Swiggy,Delhi,"html,css,javascript,react"
UG,AIDS,Engineering,ML Engineer,Startup,Amazon,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Backend Developer,Startup,Infosys,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,PhonePe,Delhi,"python,machine learning,deep learning"
UG,AIDS,Engineering,ML Engineer,Startup,Ola,Delhi,"python,machine learning,deep learning"
UG,AIDS,Engineering,ML Engineer,Startup,Microsoft,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Data Analyst,Startup,Flipkart,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Backend Developer,Startup,Paytm,Bangalore,"java,python,spring,sql,api"
UG,AIDS,Engineering,Full Stack Developer,Startup,Byjus,Hyderabad,"java,react,sql,api"
UG,AIDS,Engineering,Data Analyst,Startup,Ola,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Engineer,Startup,Razorpay,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Backend Developer,Startup,Freshworks,Mumbai,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Engineer,Startup,Swiggy,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Software Engineer,Startup,Oracle,Bangalore,"java,python,git,problem solving"
UG,AIDS,Engineering,Frontend Developer,Startup,Cognizant,Bangalore,"html,css,javascript,react"
UG,AIDS,Engineering,Frontend Developer,Startup,Meesho,Chennai,"html,css,javascript,react"
UG,AIDS,Engineering,Data Analyst,Startup,Google,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Frontend Developer,Startup,HCL,Hyderabad,"html,css,javascript,react"
UG,AIDS,Engineering,Data Analyst,Startup,Google,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Backend Developer,Startup,Meesho,Pune,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Engineer,Startup,Nykaa,Delhi,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Engineer,Startup,Capgemini,Mumbai,"python,sql,etl,cloud"
UG,AIDS,Engineering,Backend Developer,Startup,HCL,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,Data Analyst,Startup,Nykaa,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Software Engineer,Startup,Capgemini,Hyderabad,"java,python,git,problem solving"
UG,AIDS,Engineering,Data Analyst,Startup,Capgemini,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Database Administrator,Startup,TCS,Mumbai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Database Administrator,Startup,Accenture,Chennai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Engineer,Startup,Zoho,Bangalore,"python,sql,etl,cloud"
UG,AIDS,Engineering,Frontend Developer,Startup,Capgemini,Hyderabad,"html,css,javascript,react"
UG,AIDS,Engineering,Data Analyst,Startup,Capgemini,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Full Stack Developer,Startup,Capgemini,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,Data Engineer,Startup,Zoho,Pune,"python,sql,etl,cloud"
UG,AIDS,Engineering,Data Engineer,Startup,Microsoft,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,Frontend Developer,Startup,Swiggy,Pune,"html,css,javascript,react"
UG,AIDS,Engineering,Frontend Developer,Startup,Google,Hyderabad,"html,css,javascript,react"
UG,AIDS,Engineering,Software Engineer,Startup,CRED,Delhi,"java,python,git,problem solving"
UG,AIDS,Engineering,Database Administrator,Startup,HCL,Hyderabad,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Engineer,Startup,Zomato,Delhi,"python,sql,etl,cloud"
UG,AIDS,Engineering,ML Engineer,Startup,Capgemini,Chennai,"python,machine learning,deep learning"
UG,AIDS,Engineering,Data Analyst,Startup,Capgemini,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Frontend Developer,Startup,Ola,Pune,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Startup,Meesho,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,Full Stack Developer,Startup,CRED,Mumbai,"java,react,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,Wipro,Delhi,"python,machine learning,deep learning"
UG,AIDS,Engineering,Software Engineer,Startup,Wipro,Mumbai,"java,python,git,problem solving"
UG,AIDS,Engineering,Database Administrator,Startup,Flipkart,Mumbai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Backend Developer,Startup,Nykaa,Pune,"java,python,spring,sql,api"
UG,AIDS,Engineering,Full Stack Developer,Startup,Amazon,Delhi,"java,react,sql,api"
UG,AIDS,Engineering,ML Engineer,Startup,Accenture,Delhi,"python,machine learning,deep learning"
UG,AIDS,Engineering,Database Administrator,Startup,CRED,Delhi,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Data Engineer,Startup,Amazon,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,Database Administrator,Startup,Microsoft,Chennai,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Full Stack Developer,Startup,Byjus,Hyderabad,"java,react,sql,api"
UG,AIDS,Engineering,Backend Developer,Startup,Microsoft,Chennai,"java,python,spring,sql,api"
UG,AIDS,Engineering,Frontend Developer,Startup,Flipkart,Bangalore,"html,css,javascript,react"
UG,AIDS,Engineering,Software Engineer,Startup,Microsoft,Delhi,"java,python,git,problem solving"
UG,AIDS,Engineering,Frontend Developer,Startup,Accenture,Bangalore,"html,css,javascript,react"
UG,AIDS,Engineering,Full Stack Developer,Startup,Razorpay,Bangalore,"java,react,sql,api"
UG,AIDS,Engineering,Data Engineer,Startup,Byjus,Hyderabad,"python,sql,etl,cloud"
UG,AIDS,Engineering,ML Engineer,Startup,Accenture,Pune,"python,machine learning,deep learning"
UG,AIDS,Engineering,Backend Developer,Startup,Amazon,Delhi,"java,python,spring,sql,api"
UG,AIDS,Engineering,Backend Developer,Startup,Cognizant,Hyderabad,"java,python,spring,sql,api"
UG,AIDS,Engineering,Frontend Developer,Startup,PhonePe,Pune,"html,css,javascript,react"
UG,AIDS,Engineering,Database Administrator,Startup,Paytm,Delhi,"sql,plsql,performance tuning"
UG,AIDS,Engineering,Software Engineer,Startup,Razorpay,Chennai,"java,python,git,problem solving"
UG,AIDS,Engineering,Data Engineer,Startup,Wipro,Hyderabad,"python,sql,etl,cloud"
